noise_ratio,spectral_contrast_mean,mfcc_mean,open_quotient,closed_quotient,zero_crossings,spectral_centroid,spectral_bandwidth,spectral_flatness,rolloff,tempo,chroma_stft,chroma_cqt,tonnetz,label
-4.593019912135787e-05,18.951410907368683,-5.525592803955078,1.0,0.0,319,2738.8100370310126,4983.16154665731,0.0008449364104308188,6124.054439484126,279.01785714285717,0.26127028465270996,0.17060653865337372,-0.01568195190696992,0
-4.316931517678313e-05,18.362361681244057,-9.217253684997559,0.999877264470519,0.00012273552948105504,471,3664.660693439655,5737.83426996967,0.002322788815945387,9433.593749999998,217.01388888888889,0.21566396951675415,0.20684172213077545,0.06995882260434237,0
-4.316931517678313e-05,18.362361681244057,-9.217253684997559,0.999877264470519,0.00012273552948105504,471,3664.660693439655,5737.83426996967,0.002322788815945387,9433.593749999998,217.01388888888889,0.21566396951675415,0.20684172213077545,0.06995882260434237,0
-0.00011366637045284733,19.765994984385223,-9.628787994384766,0.9999758838566536,2.411614334640877e-05,380,2828.579276873274,5263.429454830378,0.0007688676123507321,7025.523244598764,189.01209677419354,0.30865025520324707,0.1453561633825302,-0.03003410812438192,0
-0.00011366637045284733,19.765994984385223,-9.628787994384766,0.9999758838566536,2.411614334640877e-05,380,2828.579276873274,5263.429454830378,0.0007688676123507321,7025.523244598764,189.01209677419354,0.30865025520324707,0.1453561633825302,-0.03003410812438192,0
3.396170086489292e-06,19.066951384288693,-7.644622325897217,0.9985744590581247,0.001425540941875303,579,2580.601971061775,4917.441527184291,0.000624061853159219,5426.025390624999,130.20833333333334,0.28658804297447205,0.18768486380577087,-0.06635431674355137,0
3.396170086489292e-06,19.066951384288693,-7.644622325897217,0.9985744590581247,0.001425540941875303,579,2580.601971061775,4917.441527184291,0.000624061853159219,5426.025390624999,130.20833333333334,0.28658804297447205,0.18768486380577087,-0.06635431674355137,0
-1.0842281881195959e-05,19.128594032741585,-6.4330620765686035,1.0,0.0,640,2750.0013724975356,5076.5909019233695,0.0007070742431096733,6269.411180840163,154.1940789473684,0.2478613704442978,0.12365260720252991,0.05846261041502512,0
-1.0842281881195959e-05,19.128594032741585,-6.4330620765686035,1.0,0.0,640,2750.0013724975356,5076.5909019233695,0.0007070742431096733,6269.411180840163,154.1940789473684,0.2478613704442978,0.12365260720252991,0.05846261041502512,0
-1.0701262908696663e-05,13.793632326184227,0.5836552381515503,0.9997004759104977,0.0002995240895022899,4130,6691.528452306969,7194.227933083474,0.019354166463017464,15827.48499293785,90.14423076923077,0.2500015199184418,0.27275776863098145,-0.0739122121887011,0
-1.0701262908696663e-05,13.793632326184227,0.5836552381515503,0.9997004759104977,0.0002995240895022899,4130,6691.528452306969,7194.227933083474,0.019354166463017464,15827.48499293785,90.14423076923077,0.2500015199184418,0.27275776863098145,-0.0739122121887011,0
-2.571045570221031e-06,12.618662715458195,0.5157449245452881,1.0,0.0,8445,7537.812331268074,7256.199478708052,0.05168101564049721,16467.356542397658,139.50892857142858,0.4090130627155304,0.35731592774391174,-0.01926392793969035,0
-2.571045570221031e-06,12.618662715458195,0.5157449245452881,1.0,0.0,8445,7537.812331268074,7256.199478708052,0.05168101564049721,16467.356542397658,139.50892857142858,0.4090130627155304,0.35731592774391174,-0.01926392793969035,0
2.5179519070661627e-05,14.402066166988915,-4.546062469482422,0.9995113343287634,0.0004886656712366211,3126,6099.047247612716,7029.126133467089,0.016155093908309937,14898.003472222219,133.16761363636363,0.29869744181632996,0.3089506924152374,-0.05381616351628247,0
2.5179519070661627e-05,14.402066166988915,-4.546062469482422,0.9995113343287634,0.0004886656712366211,3126,6099.047247612716,7029.126133467089,0.016155093908309937,14898.003472222219,133.16761363636363,0.29869744181632996,0.3089506924152374,-0.05381616351628247,0
2.2052034182706848e-05,13.050013539886734,1.0820767879486084,0.9999000489760017,9.995102399829037e-05,9288,7364.932117435142,7209.996235804513,0.0509578175842762,16254.783163265303,139.50892857142858,0.4021441340446472,0.3493684232234955,-0.0711519383623366,0
2.2052034182706848e-05,13.050013539886734,1.0820767879486084,0.9999000489760017,9.995102399829037e-05,9288,7364.932117435142,7209.996235804513,0.0509578175842762,16254.783163265303,139.50892857142858,0.4021441340446472,0.3493684232234955,-0.0711519383623366,0
8.907476512831636e-06,13.307899403277618,-0.8468588590621948,1.0,0.0,117672,6792.374613890893,7144.612363308033,0.034764766693115234,15707.000987038138,158.36148648648648,0.48195579648017883,0.4434680938720703,-0.04182577241068327,0
8.907476512831636e-06,13.307899403277618,-0.8468588590621948,1.0,0.0,117672,6792.374613890893,7144.612363308033,0.034764766693115234,15707.000987038138,158.36148648648648,0.48195579648017883,0.4434680938720703,-0.04182577241068327,0
3.5833676520269364e-05,14.798479378645709,0.7213664650917053,0.9995687939498474,0.0004312060501525661,3699,6370.385776083894,7175.3585232852165,0.01468917727470398,15624.310337217512,102.79605263157895,0.23251518607139587,0.24189646542072296,-0.07036755345303308,0
3.5833676520269364e-05,14.798479378645709,0.7213664650917053,0.9995687939498474,0.0004312060501525661,3699,6370.385776083894,7175.3585232852165,0.01468917727470398,15624.310337217512,102.79605263157895,0.23251518607139587,0.24189646542072296,-0.07036755345303308,0
-8.020769018912688e-05,12.98065026853495,1.543897032737732,1.0,0.0,6717,7203.39657790944,7260.164034133576,0.03485871106386185,16182.153018904319,110.55424528301887,0.378414511680603,0.3180793225765228,-0.011822731987447922,0
-8.020769018912688e-05,12.98065026853495,1.543897032737732,1.0,0.0,6717,7203.39657790944,7260.164034133576,0.03485871106386185,16182.153018904319,110.55424528301887,0.378414511680603,0.3180793225765228,-0.011822731987447922,0
-6.577074964297935e-05,14.399530693629837,-3.4378228187561035,0.9999266797665484,7.332023345163474e-05,3870,6225.800370685999,7087.695078658892,0.019671320915222168,15237.290111940296,99.3114406779661,0.2611652910709381,0.335130900144577,-0.04847897394293051,0
-6.577074964297935e-05,14.399530693629837,-3.4378228187561035,0.9999266797665484,7.332023345163474e-05,3870,6225.800370685999,7087.695078658892,0.019671320915222168,15237.290111940296,99.3114406779661,0.2611652910709381,0.335130900144577,-0.04847897394293051,0
2.2178248400450684e-05,13.570107990095282,2.0742053985595703,1.0,0.0,9105,7071.724803409055,7153.393504455626,0.04974047467112541,15948.11945013661,106.5340909090909,0.34886571764945984,0.3561919331550598,-0.06801188574003786,0
2.2178248400450684e-05,13.570107990095282,2.0742053985595703,1.0,0.0,9105,7071.724803409055,7153.393504455626,0.04974047467112541,15948.11945013661,106.5340909090909,0.34886571764945984,0.3561919331550598,-0.06801188574003786,0
3.909216047759401e-06,14.197474999635517,-0.3869470953941345,0.9996131936141782,0.00038680638582178073,5315,6756.227096311809,7174.738516135632,0.024829847738146782,15658.185581961076,119.57908163265306,0.2541850209236145,0.3088265657424927,-0.06527839222224713,0
3.909216047759401e-06,14.197474999635517,-0.3869470953941345,0.9996131936141782,0.00038680638582178073,5315,6756.227096311809,7174.738516135632,0.024829847738146782,15658.185581961076,119.57908163265306,0.2541850209236145,0.3088265657424927,-0.06527839222224713,0
-6.158665200928226e-06,12.859809318078264,-1.212217092514038,0.9979967545184937,0.0020032454815063216,8432,7514.342871772527,7268.87244380043,0.05612915754318237,16479.91071428571,146.484375,0.4538755714893341,0.4953494071960449,-0.00866618329429329,0
-6.158665200928226e-06,12.859809318078264,-1.212217092514038,0.9979967545184937,0.0020032454815063216,8432,7514.342871772527,7268.87244380043,0.05612915754318237,16479.91071428571,146.484375,0.4538755714893341,0.4953494071960449,-0.00866618329429329,0
9.469890756008681e-06,13.449806762890567,-4.916595935821533,0.9986254102729543,0.0013745897270457386,2228,6794.495000313299,7172.329544267195,0.027816377580165863,15848.91183035714,91.552734375,0.28365227580070496,0.3115213215351105,-0.05134248678353295,0
9.469890756008681e-06,13.449806762890567,-4.916595935821533,0.9986254102729543,0.0013745897270457386,2228,6794.495000313299,7172.329544267195,0.027816377580165863,15848.91183035714,91.552734375,0.28365227580070496,0.3115213215351105,-0.05134248678353295,0
8.145372021317598e-07,14.245419634414203,2.4885787963867188,1.0,0.0,8038,6932.246751792151,7252.943967072727,0.03229702636599541,16083.652533373785,150.2403846153846,0.3485454320907593,0.2768920958042145,-0.09402290197704732,0
8.145372021317598e-07,14.245419634414203,2.4885787963867188,1.0,0.0,8038,6932.246751792151,7252.943967072727,0.03229702636599541,16083.652533373785,150.2403846153846,0.3485454320907593,0.2768920958042145,-0.09402290197704732,0
-4.428537067724392e-06,18.046392079585488,-1.026391625404358,0.999906969326458,9.303067354204941e-05,762,2335.4427387848864,4566.731608129785,0.0005288104875944555,3938.8020833333326,139.50892857142858,0.24484194815158844,0.20847319066524506,0.008352971421371206,0
-4.428537067724392e-06,18.046392079585488,-1.026391625404358,0.999906969326458,9.303067354204941e-05,762,2335.4427387848864,4566.731608129785,0.0005288104875944555,3938.8020833333326,139.50892857142858,0.24484194815158844,0.20847319066524506,0.008352971421371206,0
-7.365741566900397e-06,19.26370021232925,1.290759563446045,0.9999789100725494,2.1089927450645973e-05,400,2132.7506004630245,4215.374798441797,0.00044348835945129395,3742.964549731182,93.00595238095238,0.33428430557250977,0.16463249921798706,-0.13430316639930526,0
-7.365741566900397e-06,19.26370021232925,1.290759563446045,0.9999789100725494,2.1089927450645973e-05,400,2132.7506004630245,4215.374798441797,0.00044348835945129395,3742.964549731182,93.00595238095238,0.33428430557250977,0.16463249921798706,-0.13430316639930526,0
5.198912276682677e-06,19.859765178763897,-9.51776123046875,1.0,0.0,945,2171.498252417259,4212.087715797883,0.00040873969555832446,3659.776821257961,146.484375,0.21810737252235413,0.21566244959831238,-0.06848848736129806,0
5.198912276682677e-06,19.859765178763897,-9.51776123046875,1.0,0.0,945,2171.498252417259,4212.087715797883,0.00040873969555832446,3659.776821257961,146.484375,0.21810737252235413,0.21566244959831238,-0.06848848736129806,0
-6.998509888944682e-06,18.146708209218588,-0.1629181057214737,1.0,0.0,731,2329.6399906852052,4696.444214031178,0.0006212597363628447,3921.30777507485,119.57908163265306,0.32037878036499023,0.17222802340984344,-0.13755329446746678,0
-6.998509888944682e-06,18.146708209218588,-0.1629181057214737,1.0,0.0,731,2329.6399906852052,4696.444214031178,0.0006212597363628447,3921.30777507485,119.57908163265306,0.32037878036499023,0.17222802340984344,-0.13755329446746678,0
-1.056166638591094e-06,16.105465174913448,-12.51595687866211,1.0,0.0,133462,5162.570493814652,5695.069620620686,0.06047419458627701,10094.21389729115,162.76041666666666,0.5165610313415527,0.3955364227294922,-0.03120033323007641,0
-1.056166638591094e-06,16.105465174913448,-12.51595687866211,1.0,0.0,133462,5162.570493814652,5695.069620620686,0.06047419458627701,10094.21389729115,162.76041666666666,0.5165610313415527,0.3955364227294922,-0.03120033323007641,0
-2.2745433625459555e-07,19.96398069960174,-4.529647350311279,0.9997724618115074,0.00022753818849263752,752,2517.3192672432338,4620.739866219112,0.0005270498222671449,4973.277010658914,117.1875,0.26288077235221863,0.1685866117477417,-0.008842282629249746,0
-2.2745433625459555e-07,19.96398069960174,-4.529647350311279,0.9997724618115074,0.00022753818849263752,752,2517.3192672432338,4620.739866219112,0.0005270498222671449,4973.277010658914,117.1875,0.26288077235221863,0.1685866117477417,-0.008842282629249746,0
-3.916866990039125e-05,20.20453652809603,1.0857007503509521,1.0,0.0,471,2103.5690176093694,4198.712220013395,0.0004701267753262073,3620.8966456422013,225.36057692307693,0.2858591377735138,0.2028670310974121,-0.1531492604116604,0
-3.916866990039125e-05,20.20453652809603,1.0857007503509521,1.0,0.0,471,2103.5690176093694,4198.712220013395,0.0004701267753262073,3620.8966456422013,225.36057692307693,0.2858591377735138,0.2028670310974121,-0.1531492604116604,0
-7.922581971797626e-06,20.602522668923406,-5.916476249694824,1.0,0.0,921,1973.5665299467587,3972.220300166466,0.0003002099983859807,3054.051751258389,225.36057692307693,0.2271595001220703,0.15884199738502502,0.015927019703611867,0
-7.922581971797626e-06,20.602522668923406,-5.916476249694824,1.0,0.0,921,1973.5665299467587,3972.220300166466,0.0003002099983859807,3054.051751258389,225.36057692307693,0.2271595001220703,0.15884199738502502,0.015927019703611867,0
-1.2078750842192676e-05,19.090711602315714,-4.483893871307373,0.9990157278487501,0.0009842721512498542,515,2614.1823290877583,4955.102589094216,0.0006473302491940558,5074.055989583333,150.2403846153846,0.25766435265541077,0.18148638308048248,-0.08352408090962059,0
-1.2078750842192676e-05,19.090711602315714,-4.483893871307373,0.9990157278487501,0.0009842721512498542,515,2614.1823290877583,4955.102589094216,0.0006473302491940558,5074.055989583333,150.2403846153846,0.25766435265541077,0.18148638308048248,-0.08352408090962059,0
-4.33545392297674e-06,19.035767199208728,-1.3468923568725586,1.0,0.0,515,2093.461104439646,4320.5125558813215,0.0003931261016987264,3124.789533943965,136.26453488372093,0.2520838677883148,0.17801257967948914,0.1598570328089487,0
-4.33545392297674e-06,19.035767199208728,-1.3468923568725586,1.0,0.0,515,2093.461104439646,4320.5125558813215,0.0003931261016987264,3124.789533943965,136.26453488372093,0.2520838677883148,0.17801257967948914,0.1598570328089487,0
-2.97752303595189e-05,20.48555656077072,-4.289758682250977,0.9995011345166637,0.0004988654833363304,544,2110.145563803807,4182.996949554261,0.00034517666790634394,3565.8539318647536,177.5568181818182,0.2799055278301239,0.13857154548168182,0.09976843589644878,0
-2.97752303595189e-05,20.48555656077072,-4.289758682250977,0.9995011345166637,0.0004988654833363304,544,2110.145563803807,4182.996949554261,0.00034517666790634394,3565.8539318647536,177.5568181818182,0.2799055278301239,0.13857154548168182,0.09976843589644878,0
-3.894619567290647e-06,19.792791521698554,-15.465084075927734,0.9999874106153691,1.2589384630889988e-05,2650,3135.88032488957,4526.383916085814,0.011556142009794712,5896.6220953525635,154.1940789473684,0.21107137203216553,0.2367118000984192,0.10453071647915431,0
-3.894619567290647e-06,19.792791521698554,-15.465084075927734,0.9999874106153691,1.2589384630889988e-05,2650,3135.88032488957,4526.383916085814,0.011556142009794712,5896.6220953525635,154.1940789473684,0.21107137203216553,0.2367118000984192,0.10453071647915431,0
7.381875548162498e-06,19.82294971124194,-2.5713608264923096,1.0,0.0,778,2320.0521443431735,4685.283236869772,0.0005576470866799355,3650.746855345911,82.52640845070422,0.3102045953273773,0.13492749631404877,-0.17255644440017584,0
7.381875548162498e-06,19.82294971124194,-2.5713608264923096,1.0,0.0,778,2320.0521443431735,4685.283236869772,0.0005576470866799355,3650.746855345911,82.52640845070422,0.3102045953273773,0.13492749631404877,-0.17255644440017584,0
-7.389689017145429e-06,17.624707220155678,-6.772246837615967,0.9863875644729613,0.013612435527038724,950,5261.813270056547,6833.702612925719,0.006622510962188244,14418.813344594593,139.50892857142858,0.21962112188339233,0.1905180662870407,-0.12339395765082752,0
-7.389689017145429e-06,17.624707220155678,-6.772246837615967,0.9863875644729613,0.013612435527038724,950,5261.813270056547,6833.702612925719,0.006622510962188244,14418.813344594593,139.50892857142858,0.21962112188339233,0.1905180662870407,-0.12339395765082752,0
-4.66238270746544e-05,18.308948359645672,-2.8504798412323,1.0,0.0,732,4287.582465310446,6431.155168134298,0.002709375461563468,12617.062299679485,122.0703125,0.3002628982067108,0.14191864430904388,-0.05157867174312322,0
-4.66238270746544e-05,18.308948359645672,-2.8504798412323,1.0,0.0,732,4287.582465310446,6431.155168134298,0.002709375461563468,12617.062299679485,122.0703125,0.3002628982067108,0.14191864430904388,-0.05157867174312322,0
-7.82311471994035e-05,17.593126427056777,-2.5146591663360596,1.0,0.0,697,4137.58534891258,6343.2358297398005,0.002503997413441539,12097.840797244093,119.57908163265306,0.2732413709163666,0.18882833421230316,-0.0810565116743473,0
-7.82311471994035e-05,17.593126427056777,-2.5146591663360596,1.0,0.0,697,4137.58534891258,6343.2358297398005,0.002503997413441539,12097.840797244093,119.57908163265306,0.2732413709163666,0.18882833421230316,-0.0810565116743473,0
-2.1519575966522098e-05,17.706478197204916,-4.573655605316162,1.0,0.0,1048,4388.221465012547,6458.343995323415,0.0029335159342736006,12880.050756369425,150.2403846153846,0.2562732696533203,0.1351715475320816,0.14769530181815083,0
-2.1519575966522098e-05,17.706478197204916,-4.573655605316162,1.0,0.0,1048,4388.221465012547,6458.343995323415,0.0029335159342736006,12880.050756369425,150.2403846153846,0.2562732696533203,0.1351715475320816,0.14769530181815083,0
-1.1002158316841815e-05,15.217236637738713,-7.672827243804932,0.9999647573412416,3.524265875842758e-05,97497,6275.081096125232,6832.971793534067,0.051237065345048904,14888.426184534745,117.1875,0.5187278389930725,0.39265313744544983,0.003835297230425671,0
-1.1002158316841815e-05,15.217236637738713,-7.672827243804932,0.9999647573412416,3.524265875842758e-05,97497,6275.081096125232,6832.971793534067,0.051237065345048904,14888.426184534745,117.1875,0.5187278389930725,0.39265313744544983,0.003835297230425671,0
-1.5759469533804804e-05,17.827100324850804,-6.4172797203063965,0.9996357952562333,0.0003642047437667495,1230,5339.495167872583,6831.459273895985,0.007351437117904425,14368.148921996122,177.5568181818182,0.21111847460269928,0.19175270199775696,-0.11557519539617901,0
-1.5759469533804804e-05,17.827100324850804,-6.4172797203063965,0.9996357952562333,0.0003642047437667495,1230,5339.495167872583,6831.459273895985,0.007351437117904425,14368.148921996122,177.5568181818182,0.21111847460269928,0.19175270199775696,-0.11557519539617901,0
-5.4953845392446965e-05,18.023982368554694,-1.5684010982513428,0.9997135053574498,0.0002864946425501502,615,3807.0749028031837,6195.856499655032,0.0016610564198344946,11110.057645631066,72.33796296296296,0.28671756386756897,0.18424811959266663,0.0721405614105665,0
